id,province,province_code,province_misa_code,district,district_code,district_misa_code,ward,ward_code,ward_misa_code
1127,Bà Rịa - Vũng Tàu,4,VN717,Thành Phố Vũng Tàu,70,VN71701,Phường Rạch Dừa,1127,VN7170129
1128,Bà Rịa - Vũng Tàu,4,VN717,Thành Phố Vũng Tàu,70,VN71701,Phường Thắng Nhất,1128,VN7170127
1129,Bà Rịa - Vũng Tàu,4,VN717,Thành Phố Vũng Tàu,70,VN71701,Phường Thắng Nhì,1129,VN7170135
1130,Bà Rịa - Vũng Tàu,4,VN717,Thành Phố Vũng Tàu,70,VN71701,Phường Thắng Tam,1130,VN7170109
1131,Bà Rịa - Vũng Tàu,4,VN717,Thành Phố Vũng Tàu,70,VN71701,Xã Long Sơn,1131,VN7170107
1132,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Phường Hắc Dịch,1132,VN7170915
1133,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Phường Mỹ Xuân,1133,VN7170913
1134,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Phường Phú Mỹ,1134,VN7170901
1135,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Phường Phước Hoà,1135,VN7170909
1136,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Phường Tân Phước,1136,VN7170911
1137,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Xã Châu Pha,1137,VN7170917
1138,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Xã Sông Xoài,1138,VN7170903
1139,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Xã Tân Hải,1139,VN7170905
1140,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Xã Tân Hòa,1140,VN7170907
1141,Bà Rịa - Vũng Tàu,4,VN717,Thị Xã Phú Mỹ,71,VN71709,Xã Tóc Tiên,1141,VN7170919
1142,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Thị trấn Thắng,1142,VN2210939
1143,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Bắc Lý,1143,VN2210949
1144,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Châu Minh,1144,VN2210951
1145,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Đại Thành,1145,VN2210919
1146,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Danh Thắng,1146,VN2210923
1147,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Đoan Bái,1147,VN2210937
1148,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Đông Lỗ,1148,VN2210931
1149,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Đồng Tân,1149,VN2210901
1150,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hòa Sơn,1150,VN2210935
1151,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hoàng An,1151,VN2210909
1152,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hoàng Lương,1152,VN2210905
1153,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hoàng Thanh,1153,VN2210907
1154,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hoàng Vân,1154,VN2210941
1155,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hợp Thịnh,1155,VN2210947
1156,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hùng Sơn,1156,VN2210917
1157,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Hương Lâm,1157,VN2210929
1158,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Lương Phong,1158,VN2210945
1159,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Mai Đình,1159,VN2210933
1160,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Mai Trung,1160,VN2210925
1161,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Ngọc Sơn,1161,VN2210911
1162,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Quang Minh,1162,VN2210915
1163,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Thái Sơn,1163,VN2210943
1164,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Thanh Vân,1164,VN2210903
1165,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Thường Thắng,1165,VN2210921
1166,Bắc Giang,5,VN221,Huyện Hiệp Hòa,72,VN22109,Xã Xuân Cẩm,1166,VN2210927
1167,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Thị trấn Kép,1167,VN2211101
1168,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Thị trấn Vôi,1168,VN2211139
1169,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã An Hà,1169,VN2211135
1170,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Đại Lâm,1170,VN2211129
1171,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Đào Mỹ,1171,VN2211111
1172,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Dương Đức,1172,VN2211119
1173,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Hương Lạc,1173,VN2211117
1174,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Hương Sơn,1174,VN2211141
1175,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Mỹ Hà,1175,VN2211115
1176,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Mỹ Thái,1176,VN2211125
1177,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Nghĩa Hòa,1177,VN2211105
1178,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Nghĩa Hưng,1178,VN2211107
1179,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Quang Thịnh,1179,VN2211109
1180,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Tân Dĩnh,1180,VN2211149
1181,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Tân Hưng,1181,VN2211123
1182,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Tân Thanh,1182,VN2211145
1183,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Thái Đào,1183,VN2211131
1184,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Tiên Lục,1184,VN2211113
1185,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Xuân Hương,1185,VN2211137
1186,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Xương Lâm,1186,VN2211127
1187,Bắc Giang,5,VN221,Huyện Lạng Giang,73,VN22111,Xã Yên Mỹ,1187,VN2211121
1188,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Thị trấn Đồi Ngô,1188,VN2211541
1189,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Bắc Lũng,1189,VN2211531
1190,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Bảo Đài,1190,VN2211509
1191,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Bảo Sơn,1191,VN2211543
1192,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Bình Sơn,1192,VN2211549
1193,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Cẩm Lý,1193,VN2211533
1194,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Chu Điện,1194,VN2211547
1195,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Cương Sơn,1195,VN2211517
1196,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Đan Hội,1196,VN2211535
1197,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Đông Hưng,1197,VN2211503
1198,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Đông Phú,1198,VN2211505
1199,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Huyền Sơn,1199,VN2211551
1200,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Khám Lạng,1200,VN2211539
1201,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Lan Mẫu,1201,VN2211523
1202,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Lục Sơn,1202,VN2211529
1203,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Nghĩa Phương,1203,VN2211519
1204,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Phương Sơn,1204,VN2211515
1205,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Tam Dị,1205,VN2211507
1206,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Thanh Lâm,1206,VN2211537
1207,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Tiên Nha,1207,VN2211545
1208,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Trường Giang,1208,VN2211511
1209,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Trường Sơn,1209,VN2211527
1210,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Vô Tranh,1210,VN2211521
1211,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Vũ Xá,1211,VN2211553
1212,Bắc Giang,5,VN221,Huyện Lục Nam,74,VN22115,Xã Yên Sơn,1212,VN2211525
1213,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Thị trấn Chũ,1213,VN2210729
1214,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Biển Động,1214,VN2210707
1215,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Biên Sơn,1215,VN2210741
1216,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Cấm Sơn,1216,VN2210755
1217,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Đèo Gia,1217,VN2210725
1218,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Đồng Cốc,1218,VN2210745
1219,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Giáp Sơn,1219,VN2210705
1220,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Hộ Đáp,1220,VN2210735
1221,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Hồng Giang,1221,VN2210701
1222,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Kiên Lao,1222,VN2210739
1223,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Kiên Thành,1223,VN2210727
1224,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Kim Sơn,1224,VN2210743
1225,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Mỹ An,1225,VN2210751
1226,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Nam Dương,1226,VN2210721
1227,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Phì Điền,1227,VN2210713
1228,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Phong Minh,1228,VN2210733
1229,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Phong Vân,1229,VN2210757
1230,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Phú Nhuận,1230,VN2210719
1231,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Phượng Sơn,1231,VN2210753
1232,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Quý Sơn,1232,VN2210709
1233,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Sơn Hải,1233,VN2210737
1234,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Tân Hoa,1234,VN2210703
1235,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Tân Lập,1235,VN2210717
1236,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Tân Mộc,1236,VN2210723
1237,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Tân Quang,1237,VN2210749
1238,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Tân Sơn,1238,VN2210731
1239,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Thanh Hải,1239,VN2210759
1240,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Trù Hựu,1240,VN2210711
1241,Bắc Giang,5,VN221,Huyện Lục Ngạn,75,VN22107,Xã Xa Lý,1241,VN2210747
1242,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Thị trấn An Châu,1242,VN2211301
1243,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Thị trấn Tây Yên Tử,1243,VN2211347
1244,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã An Bá,1244,VN2211321
1245,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã An Lạc,1245,VN2211315
1246,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Cẩm Đàn,1246,VN2211313
1247,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Đại Sơn,1247,VN2211349
1248,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Dương Hưu,1248,VN2211323
1249,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Giáo Liêm,1249,VN2211337
1250,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Hữu Sản,1250,VN2211335
1251,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Lệ Viễn,1251,VN2211319
1252,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Long Sơn,1252,VN2211325
1253,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Phúc Sơn,1253,VN2211351
1254,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Thanh Luận,1254,VN2211329
1255,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Tuấn Đạo,1255,VN2211333
1256,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Vân Sơn,1256,VN2211305
1257,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Vĩnh An,1257,VN2211353
1258,Bắc Giang,5,VN221,Huyện Sơn Động,76,VN22113,Xã Yên Định,1258,VN2211317
1259,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Thị trấn Cao Thượng,1259,VN2210501
1260,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Thị trấn Nhã Nam,1260,VN2210503
1261,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã An Dương,1261,VN2210513
1262,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Cao Xá,1262,VN2210519
1263,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Đại Hóa,1263,VN2210509
1264,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Hợp Đức,1264,VN2210515
1265,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Lam Cốt,1265,VN2210517
1266,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Lan Giới,1266,VN2210537
1267,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Liên Chung,1267,VN2210529
1268,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Liên Sơn,1268,VN2210541
1269,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Ngọc Châu,1269,VN2210525
1270,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Ngọc Lý,1270,VN2210547
1271,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Ngọc Thiện,1271,VN2210535
1272,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Ngọc Vân,1272,VN2210545
1273,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Phúc Hòa,1273,VN2210533
1274,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Phúc Sơn,1274,VN2210511
1275,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Quang Tiến,1275,VN2210539
1276,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Quế Nham,1276,VN2210531
1277,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Song Vân,1277,VN2210523
1278,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Tân Trung,1278,VN2210507
1279,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Việt Lập,1279,VN2210527
1280,Bắc Giang,5,VN221,Huyện Tân Yên,77,VN22105,Xã Việt Ngọc,1280,VN2210521
1281,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Thị trấn Bích Động,1281,VN2211701
1282,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Thị trấn Nếnh,1282,VN2211703
1283,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Hồng Thái,1283,VN2211715
1284,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Hương Mai,1284,VN2211709
1285,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Minh Đức,1285,VN2211727
1286,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Nghĩa Trung,1286,VN2211707
1287,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Ninh Sơn,1287,VN2211721
1288,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Quang Châu,1288,VN2211725
1289,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Quảng Minh,1289,VN2211719
1290,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Tăng Tiến,1290,VN2211717
1291,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Thượng Lan,1291,VN2211705
1292,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Tiên Sơn,1292,VN2211735
1293,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Trung Sơn,1293,VN2211713
1294,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Tự Lạn,1294,VN2211733
1295,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Vân Hà,1295,VN2211729
1296,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Vân Trung,1296,VN2211723
1297,Bắc Giang,5,VN221,Huyện Việt Yên,78,VN22117,Xã Việt Tiến,1297,VN2211731
1298,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Thị trấn Nham Biền,1298,VN2211951
1299,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Thị trấn Tân An,1299,VN2211937
1300,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Cảnh Thụy,1300,VN2211945
1301,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Đồng Phúc,1301,VN2211947
1302,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Đồng Việt,1302,VN2211929
1303,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Đức Giang,1303,VN2211923
1304,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Hương Gián,1304,VN2211905
1305,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Lãng Sơn,1305,VN2211919
1306,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Lão Hộ,1306,VN2211901
1307,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Nội Hoàng,1307,VN2211911
1308,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Quỳnh Sơn,1308,VN2211909
1309,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Tân Liễu,1309,VN2211915
1310,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Tiến Dũng,1310,VN2211921
1311,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Tiền Phong,1311,VN2211913
1312,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Trí Yên,1312,VN2211917
1313,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Tư Mại,1313,VN2211925
1314,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Xuân Phú,1314,VN2211941
1315,Bắc Giang,5,VN221,Huyện Yên Dũng,79,VN22119,Xã Yên Lư,1315,VN2211943
1316,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Thị trấn Bố Hạ,1316,VN2210303
1317,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Thị trấn Phồn Xương,1317,VN2210331
1318,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã An Thượng,1318,VN2210325
1319,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Canh Nậu,1319,VN2210307
1320,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Đồng Hưu,1320,VN2210311
1321,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Đồng Kỳ,1321,VN2210323
1322,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Đồng Lạc,1322,VN2210337
1323,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Đông Sơn,1323,VN2210319
1324,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Đồng Tâm,1324,VN2210343
1325,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Đồng Tiến,1325,VN2210333
1326,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Đồng Vương,1326,VN2210335
1327,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Hồng Kỳ,1327,VN2210317
1328,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Hương Vĩ,1328,VN2210339
1329,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Tam Hiệp,1329,VN2210313
1330,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Tam Tiến,1330,VN2210329
1331,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Tân Hiệp,1331,VN2210321
1332,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Tân Sỏi,1332,VN2210341
1333,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Tiến Thắng,1333,VN2210315
1334,Bắc Giang,5,VN221,Huyện Yên Thế,80,VN22103,Xã Xuân Lương,1334,VN2210309
1335,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Đa Mai,1335,VN2210137
1336,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Dĩnh Kế,1336,VN2210135
1337,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Hoàng Văn Thụ,1337,VN2210115
1338,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Lê Lợi,1338,VN2210101
1339,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Mỹ Độ,1339,VN2210109
1340,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Ngô Quyền,1340,VN2210121
1341,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Thọ Xương,1341,VN2210111
1342,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Trần Nguyên Hãn,1342,VN2210113
1343,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Trần Phú,1343,VN2210117
1344,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Phường Xương Giang,1344,VN2210133
1345,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Xã Dĩnh Trì,1345,VN2210123
1346,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Xã Đồng Sơn,1346,VN2210129
1347,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Xã Song Khê,1347,VN2210131
1348,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Xã Song Mai,1348,VN2210119
1349,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Xã Tân Mỹ,1349,VN2210125
1350,Bắc Giang,5,VN221,Thành phố Bắc Giang,81,VN22101,Xã Tân Tiến,1350,VN2210127
1351,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Thị trấn Chợ Rã,1351,VN2070301
1352,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Bành Trạch,1352,VN2070303
1353,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Cao Thượng,1353,VN2070307
1354,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Chu Hương,1354,VN2070317
1355,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Địa Linh,1355,VN2070315
1356,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Đồng Phúc,1356,VN2070321
1357,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Hà Hiệu,1357,VN2070325
1358,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Hoàng Trĩ,1358,VN2070331
1359,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Khang Ninh,1359,VN2070327
1360,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Mỹ Phương,1360,VN2070319
1361,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Nam Mẫu,1361,VN2070311
1362,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Phúc Lộc,1362,VN2070305
1363,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Quảng Khê,1363,VN2070323
1364,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Thượng Giáo,1364,VN2070313
1365,Bắc Kạn,6,VN207,Huyện Ba Bể,82,VN20703,Xã Yến Dương,1365,VN2070329
1366,Bắc Kạn,6,VN207,Huyện Bạch Thông,83,VN20711,Thị trấn Phủ Thông,1366,VN2071101
1367,Bắc Kạn,6,VN207,Huyện Bạch Thông,83,VN20711,Xã Cẩm Giàng,1367,VN2071119
1368,Bắc Kạn,6,VN207,Huyện Bạch Thông,83,VN20711,Xã Cao Sơn,1368,VN2071131
1369,Bắc Kạn,6,VN207,Huyện Bạch Thông,83,VN20711,Xã Đôn Phong,1369,VN2071109
1370,Bắc Kạn,6,VN207,Huyện Bạch Thông,83,VN20711,Xã Dương Phong,1370,VN2071121
